"Port-level Imports"
"Current date: 04/04/2017 3:20 PM (Eastern Daylight Time)"
"Port","Commodity","Country","Time","Customs Containerized Vessel Value (Gen) ($US)","Containerized Vessel SWT (Gen) (kg)",
"Baltimore, MD (District)","Total All Commodities","Asia","2006","2,080,716,256","875,926,620"
"Baltimore, MD (District)","Total All Commodities","Asia","2007","2,282,087,327","977,717,398"
"Baltimore, MD (District)","Total All Commodities","Asia","2008","3,036,847,197","998,630,527"
"Baltimore, MD (District)","Total All Commodities","Asia","2009","2,367,683,472","906,753,335"
"Baltimore, MD (District)","Total All Commodities","Asia","2010","3,986,274,412","1,295,501,928"
"Baltimore, MD (District)","Total All Commodities","Asia","2011","4,828,960,884","1,303,317,173"
"Baltimore, MD (District)","Total All Commodities","Asia","2012","5,075,875,747","1,428,670,403"
"Baltimore, MD (District)","Total All Commodities","Asia","2013","4,946,526,011","1,406,453,818"
"Baltimore, MD (District)","Total All Commodities","Asia","2014","5,481,647,708","1,552,688,458"
"Baltimore, MD (District)","Total All Commodities","Asia","2015","6,594,521,150","1,896,253,724"
"Baltimore, MD (District)","Total All Commodities","Asia","2016","6,328,039,460","2,019,477,752"
"Baltimore, MD (District)","Total All Commodities","Asia","2017 through February","1,097,142,796","367,817,147"
"Baltimore, MD (District)","Total All Commodities","Asia Near East","2003","24,102,412","19,978,913"
"Baltimore, MD (District)","Total All Commodities","Asia Near East","2004","33,380,636","29,602,540"
"Baltimore, MD (District)","Total All Commodities","Asia Near East","2005","42,128,992","26,754,138"
"Baltimore, MD (District)","Total All Commodities","Asia Near East","2006","56,093,458","26,504,626"
"Baltimore, MD (District)","Total All Commodities","Asia Near East","2007","39,347,075","19,468,707"
"Baltimore, MD (District)","Total All Commodities","Asia Near East","2008","50,279,749","34,971,186"
"Baltimore, MD (District)","Total All Commodities","Asia Near East","2009","46,565,773","40,041,294"
"Baltimore, MD (District)","Total All Commodities","Asia Near East","2010","99,379,842","65,668,313"
"Baltimore, MD (District)","Total All Commodities","Asia Near East","2011","116,920,225","61,631,213"
"Baltimore, MD (District)","Total All Commodities","Asia Near East","2012","170,554,564","93,319,213"
"Baltimore, MD (District)","Total All Commodities","Asia Near East","2013","164,574,906","78,946,203"
"Baltimore, MD (District)","Total All Commodities","Asia Near East","2014","185,819,415","86,938,498"
"Baltimore, MD (District)","Total All Commodities","Asia Near East","2015","527,662,645","139,766,313"
"Baltimore, MD (District)","Total All Commodities","Asia Near East","2016","335,039,936","165,774,289"
"Baltimore, MD (District)","Total All Commodities","Asia Near East","2017 through February","54,799,750","26,144,272"
"Baltimore, MD (District)","Total All Commodities","Asia - South","2003","66,347,101","59,074,321"
"Baltimore, MD (District)","Total All Commodities","Asia - South","2004","71,291,459","60,549,787"
"Baltimore, MD (District)","Total All Commodities","Asia - South","2005","93,456,734","69,732,515"
"Baltimore, MD (District)","Total All Commodities","Asia - South","2006","106,480,847","74,685,137"
"Baltimore, MD (District)","Total All Commodities","Asia - South","2007","77,736,525","35,374,797"
"Baltimore, MD (District)","Total All Commodities","Asia - South","2008","125,045,081","54,422,104"
"Baltimore, MD (District)","Total All Commodities","Asia - South","2009","75,946,490","34,966,223"
"Baltimore, MD (District)","Total All Commodities","Asia - South","2010","135,693,439","62,144,264"
"Baltimore, MD (District)","Total All Commodities","Asia - South","2011","219,475,674","79,172,344"
"Baltimore, MD (District)","Total All Commodities","Asia - South","2012","332,320,458","110,976,657"
"Baltimore, MD (District)","Total All Commodities","Asia - South","2013","234,280,090","80,713,637"
"Baltimore, MD (District)","Total All Commodities","Asia - South","2014","282,312,859","117,617,000"
"Baltimore, MD (District)","Total All Commodities","Asia - South","2015","534,200,552","209,827,284"
"Baltimore, MD (District)","Total All Commodities","Asia - South","2016","414,382,263","178,978,279"
"Baltimore, MD (District)","Total All Commodities","Asia - South","2017 through February","66,929,577","35,589,411"
"Baltimore, MD (District)","Total All Commodities","Asia - Other","2003","1,413,014,261","491,805,698"
"Baltimore, MD (District)","Total All Commodities","Asia - Other","2004","1,867,118,124","717,073,907"
"Baltimore, MD (District)","Total All Commodities","Asia - Other","2005","1,787,133,437","798,319,943"
"Baltimore, MD (District)","Total All Commodities","Asia - Other","2006","1,921,060,155","776,557,888"
"Baltimore, MD (District)","Total All Commodities","Asia - Other","2007","2,167,377,780","923,981,475"
"Baltimore, MD (District)","Total All Commodities","Asia - Other","2008","2,862,326,812","909,521,250"
"Baltimore, MD (District)","Total All Commodities","Asia - Other","2009","2,247,638,185","832,642,940"
"Baltimore, MD (District)","Total All Commodities","Asia - Other","2010","3,753,675,216","1,168,549,327"
"Baltimore, MD (District)","Total All Commodities","Asia - Other","2011","4,496,427,185","1,163,862,066"
"Baltimore, MD (District)","Total All Commodities","Asia - Other","2012","4,576,125,822","1,225,419,536"
"Baltimore, MD (District)","Total All Commodities","Asia - Other","2013","4,549,347,203","1,247,346,153"
"Baltimore, MD (District)","Total All Commodities","Asia - Other","2014","5,016,163,068","1,348,981,296"
"Baltimore, MD (District)","Total All Commodities","Asia - Other","2015","5,534,585,364","1,547,371,127"
"Baltimore, MD (District)","Total All Commodities","Asia - Other","2016","5,579,023,208","1,674,868,274"
"Baltimore, MD (District)","Total All Commodities","Asia - Other","2017 through February","975,413,469","306,083,464"
"Baltimore, MD (District)","Total All Commodities","Europe","2003","4,225,731,501","984,707,164"
"Baltimore, MD (District)","Total All Commodities","Europe","2004","5,358,784,720","1,247,517,745"
"Baltimore, MD (District)","Total All Commodities","Europe","2005","6,488,366,450","1,469,274,442"
"Baltimore, MD (District)","Total All Commodities","Europe","2006","6,836,205,157","1,100,552,045"
"Baltimore, MD (District)","Total All Commodities","Europe","2007","8,176,545,122","974,548,379"
"Baltimore, MD (District)","Total All Commodities","Europe","2008","9,106,148,813","954,312,734"
"Baltimore, MD (District)","Total All Commodities","Europe","2009","6,541,955,351","791,870,302"
"Baltimore, MD (District)","Total All Commodities","Europe","2010","8,532,800,094","1,046,865,330"
"Baltimore, MD (District)","Total All Commodities","Europe","2011","8,609,227,830","1,241,240,566"
"Baltimore, MD (District)","Total All Commodities","Europe","2012","8,101,163,379","1,357,460,650"
"Baltimore, MD (District)","Total All Commodities","Europe","2013","6,945,769,359","1,119,761,146"
"Baltimore, MD (District)","Total All Commodities","Europe","2014","7,406,105,616","1,275,180,520"
"Baltimore, MD (District)","Total All Commodities","Europe","2015","6,728,744,543","1,353,107,241"
"Baltimore, MD (District)","Total All Commodities","Europe","2016","6,216,847,120","1,274,573,173"
"Baltimore, MD (District)","Total All Commodities","Europe","2017 through February","842,219,352","203,183,443"
"Annapolis, MD (Port)","Total All Commodities","World Total","2003","1,321,710","280,532"
"Annapolis, MD (Port)","Total All Commodities","World Total","2004","1,641,293","281,564"
"Annapolis, MD (Port)","Total All Commodities","World Total","2005","852,954","136,178"
"Annapolis, MD (Port)","Total All Commodities","World Total","2006","4,745,020","591,905"
"Annapolis, MD (Port)","Total All Commodities","World Total","2007","2,581,121","180,314"
"Annapolis, MD (Port)","Total All Commodities","World Total","2008","1,174,338","277,426"
"Annapolis, MD (Port)","Total All Commodities","World Total","2009","2,756,461","555,857"
"Annapolis, MD (Port)","Total All Commodities","World Total","2010","231,228","279,610"
"Annapolis, MD (Port)","Total All Commodities","World Total","2011","2,975,430","607,985"
"Annapolis, MD (Port)","Total All Commodities","World Total","2012","2,715,993","3,035,257"
"Annapolis, MD (Port)","Total All Commodities","World Total","2013","6,833,476","1,095,682"
"Annapolis, MD (Port)","Total All Commodities","World Total","2014","10,999,898","1,043,350"
"Annapolis, MD (Port)","Total All Commodities","World Total","2015","3,738,295","485,149"
"Annapolis, MD (Port)","Total All Commodities","World Total","2016","20,904,486","1,274,796"
"Annapolis, MD (Port)","Total All Commodities","World Total","2017 through February","1,037,664","1,038,888"
"Annapolis, MD (Port)","Total All Commodities","Asia","2003","389,663","154,982"
"Annapolis, MD (Port)","Total All Commodities","Asia","2004","705,199","123,325"
"Annapolis, MD (Port)","Total All Commodities","Asia","2005","25,276","11,904"
"Annapolis, MD (Port)","Total All Commodities","Asia","2006","146,295","55,804"
"Annapolis, MD (Port)","Total All Commodities","Asia","2007","118,721","46,694"
"Annapolis, MD (Port)","Total All Commodities","Asia","2008","154,724","90,916"
"Annapolis, MD (Port)","Total All Commodities","Asia","2009","2,081,794","412,546"
"Annapolis, MD (Port)","Total All Commodities","Asia","2010","15,460","21,481"
"Annapolis, MD (Port)","Total All Commodities","Asia","2011","432,233","144,025"
"Annapolis, MD (Port)","Total All Commodities","Asia","2012","1,719,012","686,710"
"Annapolis, MD (Port)","Total All Commodities","Asia","2013","2,313,532","562,606"
"Annapolis, MD (Port)","Total All Commodities","Asia","2014","686,430","187,801"
"Annapolis, MD (Port)","Total All Commodities","Asia","2015","1,349,724","85,413"
"Annapolis, MD (Port)","Total All Commodities","Asia","2016","4,041,644","346,845"
"Annapolis, MD (Port)","Total All Commodities","Asia","2017 through February","549,229","13,819"
"Annapolis, MD (Port)","Total All Commodities","Asia Near East","2012","164,374","98,104"
"Annapolis, MD (Port)","Total All Commodities","Asia Near East","2013","25,304","4,658"
"Annapolis, MD (Port)","Total All Commodities","Asia - South","2004","244,450","42,072"
"Annapolis, MD (Port)","Total All Commodities","Asia - South","2005","25,276","11,904"
"Annapolis, MD (Port)","Total All Commodities","Asia - South","2006","40,584","15,600"
"Annapolis, MD (Port)","Total All Commodities","Asia - South","2009","77,309","19,435"
"Annapolis, MD (Port)","Total All Commodities","Asia - South","2012","15,020","26,000"
"Annapolis, MD (Port)","Total All Commodities","Asia - South","2013","619,629","259,648"
"Annapolis, MD (Port)","Total All Commodities","Asia - South","2015","27,451","1,517"
"Annapolis, MD (Port)","Total All Commodities","Asia - Other","2003","389,663","154,982"
"Annapolis, MD (Port)","Total All Commodities","Asia - Other","2004","460,749","81,253"
"Annapolis, MD (Port)","Total All Commodities","Asia - Other","2006","105,711","40,204"
"Annapolis, MD (Port)","Total All Commodities","Asia - Other","2007","118,721","46,694"
"Annapolis, MD (Port)","Total All Commodities","Asia - Other","2008","154,724","90,916"
"Annapolis, MD (Port)","Total All Commodities","Asia - Other","2009","2,004,485","393,111"
"Annapolis, MD (Port)","Total All Commodities","Asia - Other","2010","15,460","21,481"
"Annapolis, MD (Port)","Total All Commodities","Asia - Other","2011","432,233","144,025"
"Annapolis, MD (Port)","Total All Commodities","Asia - Other","2012","1,539,618","562,606"
"Annapolis, MD (Port)","Total All Commodities","Asia - Other","2013","1,668,599","298,300"
"Annapolis, MD (Port)","Total All Commodities","Asia - Other","2014","686,430","187,801"
"Annapolis, MD (Port)","Total All Commodities","Asia - Other","2015","1,322,273","83,896"
"Annapolis, MD (Port)","Total All Commodities","Asia - Other","2016","4,041,644","346,845"
"Annapolis, MD (Port)","Total All Commodities","Asia - Other","2017 through February","549,229","13,819"
"Annapolis, MD (Port)","Total All Commodities","Europe","2003","798,778","93,672"
"Annapolis, MD (Port)","Total All Commodities","Europe","2004","808,860","80,667"
"Annapolis, MD (Port)","Total All Commodities","Europe","2005","602,917","64,171"
"Annapolis, MD (Port)","Total All Commodities","Europe","2006","4,311,709","415,741"
"Annapolis, MD (Port)","Total All Commodities","Europe","2007","2,320,155","94,476"
"Annapolis, MD (Port)","Total All Commodities","Europe","2008","572,158","30,242"
"Annapolis, MD (Port)","Total All Commodities","Europe","2009","493,783","94,283"
"Annapolis, MD (Port)","Total All Commodities","Europe","2010","167,384","221,179"
"Annapolis, MD (Port)","Total All Commodities","Europe","2011","2,412,486","306,716"
"Annapolis, MD (Port)","Total All Commodities","Europe","2012","902,978","2,293,337"
"Annapolis, MD (Port)","Total All Commodities","Europe","2013","3,678,683","412,233"
"Annapolis, MD (Port)","Total All Commodities","Europe","2014","8,726,089","737,258"
"Annapolis, MD (Port)","Total All Commodities","Europe","2015","2,373,333","378,159"
"Annapolis, MD (Port)","Total All Commodities","Europe","2016","16,222,892","425,159"
"Baltimore, MD (Port)","Total All Commodities","World Total","2003","7,268,022,247","2,627,924,169"
"Baltimore, MD (Port)","Total All Commodities","World Total","2004","9,427,936,075","3,618,541,833"
"Baltimore, MD (Port)","Total All Commodities","World Total","2005","10,958,021,082","4,028,492,590"
"Baltimore, MD (Port)","Total All Commodities","World Total","2006","11,777,749,363","3,468,951,457"
"Baltimore, MD (Port)","Total All Commodities","World Total","2007","13,967,090,800","3,345,020,219"
"Baltimore, MD (Port)","Total All Commodities","World Total","2008","15,821,079,095","3,226,672,019"
"Baltimore, MD (Port)","Total All Commodities","World Total","2009","11,074,554,436","2,614,751,415"
